#Parameters = {L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.2298699617386	-6.5899318028021
1.2318600416183	-6.5808538493292
1.2338500022888	-6.5722407708702
1.2358399629593	-6.5640917865484
1.2378300428391	-6.5564037888333
1.2398200035095	-6.5491759250631
1.2418099641800	-6.5424028675958
1.2438000440598	-6.5360854817375
1.2457900047302	-6.5302186764571
1.2477799654007	-6.5248032528775
1.2497700452805	-6.5198334505080
1.2517600059509	-6.5153104917655
1.2537499666214	-6.5112296432883
1.2557400465012	-6.5075885957101
1.2577300071716	-6.5043865886652
1.2597199678421	-6.5016208895069
1.2617100477219	-6.4992887125413
1.2637000083923	-6.4973886385752
1.2656899690628	-6.4959177121917
1.2676800489426	-6.4948723267015
1.2696700096130	-6.4942526601870
1.2716599702835	-6.4940539604773
1.2736500501633	-6.4942755325801
1.2756400108337	-6.4949132446433
1.2776299715042	-6.4959668310907
1.2796200513840	-6.4974299818920
1.2816100120544	-6.4993032673541
1.2835999727249	-6.5015810555598
1.2855900526047	-6.5042630453772
1.2875800132751	-6.5073428841692
1.2895699739456	-6.5108203379753
1.2915600538254	-6.5146895927341
1.2935500144958	-6.5189482405789
1.2955399751663	-6.5235931326432
1.2975300550461	-6.5286187186276
1.2995200157166	-6.5340213467250
1.3015099763870	-6.5397981211813
1.3035000562668	-6.5459427504425
1.3054900169373	-6.5524529118353
1.3074799776077	-6.5593237019996
1.3094700574875	-6.5665490941227
1.3114600181580	-6.5741248691531
1.3134499788284	-6.5820442796977
1.3154400587082	-6.5903048787746
1.3174300193787	-6.5989004613162
1.3194199800491	-6.6078252347565
1.3214099407196	-6.6170743627866
1.3234000205994	-6.6266427678057
1.3253899812698	-6.6365223087531
1.3273799419403	-6.6467094744463
1.3293700218201	-6.6571975630672
1.3313599824905	-6.6679805769085
1.3333499431610	-6.6790547038204
1.3353400230408	-6.6904138662768
1.3373299837112	-6.7020495296968
1.3393199443817	-6.7139603567398
1.3413100242615	-6.7261372619665
1.3432999849319	-6.7385777460930
1.3452899456024	-6.7512722775462
1.3472800254822	-6.7642198788471
1.3492699861526	-6.7774148376735
1.3512599468231	-6.7908504539967
1.3532500267029	-6.8045230816079
1.3552399873734	-6.8184282196473
1.3572299480438	-6.8325594246531
1.3592200279236	-6.8469179285375
1.3612099885941	-6.8614951943684
1.3631999492645	-6.8762880765034
1.3651900291443	-6.8912962625810
1.3671799898148	-6.9065129261402
1.3691699504852	-6.9219373512305
1.3711600303650	-6.9375662420821
1.3731499910355	-6.9533981355196
1.3751399517059	-6.9694308389052
1.3771300315857	-6.9856625447152
1.3791199922562	-7.0020920509706
1.3811099529266	-7.0187157017874
1.3831000328064	-7.0355365131325
1.3850899934769	-7.0525501804093
1.3870799541473	-7.0697589486857
1.3890700340271	-7.0871596671394
1.3910599946976	-7.1047535260031
1.3930499553680	-7.1225401075062
1.3950400352478	-7.1405211791898
1.3970299959183	-7.1586954496064
1.3990199565887	-7.1770631499209
