#Parameters = {Conductivity=300; L=38; Thickness=0.01; W=3; depth=15}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
1.6079699993134	-8.4808626211794
1.6099599599838	-8.4710283609022
1.6119500398636	-8.4612453792570
1.6139400005341	-8.4515132739448
1.6159299612045	-8.4418348311067
1.6179200410843	-8.4322092592200
1.6199100017548	-8.4226364269542
1.6218999624252	-8.4131196094768
1.6238900423050	-8.4036565427226
1.6258800029755	-8.3942490085500
1.6278699636459	-8.3848994192124
1.6298600435257	-8.3756054996525
1.6318500041962	-8.3663675206480
1.6338399648666	-8.3571905391371
1.6358300447464	-8.3480725862229
1.6378200054169	-8.3390122998423
1.6398099660873	-8.3300138061801
1.6418000459671	-8.3210744683898
